name,parent,LABEL,DESCRIPTION,LEAD,PARTICIPANTS,LINE,TYPE,ICON,LINK,WIDTH,HEIGHT,LINK_TYPE,LEN,POSITION2,POSITION1
4.1.06.02.01.00.00.00,4.1.06.02.00.00.00.00,Support RFI from client,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ",steelblue,Process,,javascript:void(0),167,15,none,23,15,-178
4.1.06.02.02.00.00.00,4.1.06.02.00.00.00.00,Provide further info as required,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ",steelblue,Process,,javascript:void(0),233,15,none,32,15,-245
4.1.06.03.00.00.00.00,4.1.06.00.00.00.00.00,Bid Package Handover,18Final Bid package and agreement handover from Bid Team to Project Team,6-Pre-Construction / Bid Team; ,4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 9-Project Management Systems; 10-Document Control; 11-Procurement; ,steelblue,Action/Decision,,javascript:void(0),145,15,none,20,15,-155
4.1.06.04.00.00.00.00,4.1.06.00.00.00.00.00,Validate final achieved positions,"Ensure final achieved positions are in compliance with approved positions, or seek further approval",N/A; ,All;,red,Milestone,,javascript:void(0),240,15,none,33,15,-252
4.1.06.05.00.00.00.00,4.1.06.00.00.00.00.00,Revert to appropriate approval level for final approvals,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 5-Legal; ,steelblue,Action/Decision,,javascript:void(0),407,15,none,56,15,-424
4.1.07.00.00.00.00.00,4.1.00.00.00.00.00.00,Estimation,N/A; ,7-Estimation; ,N/A; ,steelblue,Division,,javascript:void(0),73,15,none,10,15,-81
4.1.07.01.00.00.00.00,4.1.07.00.00.00.00.00,Preparation of Bid Lessons Learned,N/A; ,3-Business Development; ,6-Pre-Construction / Bid Team; 7-Estimation; ,steelblue,Division,,javascript:void(0),247,15,none,34,15,-260
4.1.07.02.00.00.00.00,4.1.07.00.00.00.00.00,Bid Package Handover,18Final Bid package and agreement handover from Bid Team to Project Team,6-Pre-Construction / Bid Team; ,4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 9-Project Management Systems; 10-Document Control; 11-Procurement; ,steelblue,Action/Decision,,javascript:void(0),145,15,none,20,15,-155
4.1.08.00.00.00.00.00,4.1.00.00.00.00.00.00,Project Controls / Schecule,N/A; ,8-Project Controls; ,N/A; ,steelblue,Division,,javascript:void(0),196,15,none,27,15,-208
4.1.08.01.00.00.00.00,4.1.08.00.00.00.00.00,Start-Up Checklist,N/A; ,8-Project Controls; ,N/A; ,steelblue,Document Preparation,,javascript:void(0),131,15,none,18,15,-141
4.1.08.02.00.00.00.00,4.1.08.00.00.00.00.00,RFI Support,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ",steelblue,Header,,javascript:void(0),80,15,none,11,15,-88
4.1.08.02.01.00.00.00,4.1.08.02.00.00.00.00,Support RFI from client,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ",steelblue,Process,,javascript:void(0),167,15,none,23,15,-178
4.1.08.02.02.00.00.00,4.1.08.02.00.00.00.00,Provide further info as required,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ",steelblue,Process,,javascript:void(0),233,15,none,32,15,-245
4.1.08.03.00.00.00.00,4.1.08.00.00.00.00.00,Bid Package Handover,18Final Bid package and agreement handover from Bid Team to Project Team,6-Pre-Construction / Bid Team; ,4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 9-Project Management Systems; 10-Document Control; 11-Procurement; ,steelblue,Action/Decision,,javascript:void(0),145,15,none,20,15,-155
4.1.08.04.00.00.00.00,4.1.08.00.00.00.00.00,Finalize Baseline Schedule,N/A; ,8-Project Controls; ,N/A; ,steelblue,Action/Decision,,javascript:void(0),189,15,none,26,15,-200
4.1.08.05.00.00.00.00,4.1.08.00.00.00.00.00,MFL approval by Project Manager,N/A; ,8-Project Controls; ,17-Construction & Project Management; ,steelblue,Action/Decision,,javascript:void(0),225,15,none,31,15,-237
4.1.09.00.00.00.00.00,4.1.00.00.00.00.00.00,Project Management Systems,N/A; ,9-Project Management Systems; ,N/A; ,steelblue,Division,,javascript:void(0),189,15,none,26,15,-200
4.1.09.01.00.00.00.00,4.1.09.00.00.00.00.00,Complete SNC-L systems set-up and manage accesses & security,N/A; ,9-Project Management Systems; ,N/A; ,steelblue,Action/Decision,,javascript:void(0),436,13,none,60,13,-453
4.1.09.02.00.00.00.00,4.1.09.00.00.00.00.00,Plan and perform SNC-L Systems training & provide support,N/A; ,9-Project Management Systems; ,N/A; ,steelblue,Action/Decision,,javascript:void(0),414,14,none,57,14,-431
4.1.09.03.00.00.00.00,4.1.09.00.00.00.00.00,Bid Package Handover,18Final Bid package and agreement handover from Bid Team to Project Team,6-Pre-Construction / Bid Team; ,4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 9-Project Management Systems; 10-Document Control; 11-Procurement; ,steelblue,Action/Decision,,javascript:void(0),145,15,none,20,15,-155
4.1.10.00.00.00.00.00,4.1.00.00.00.00.00.00,Document Control,N/A; ,10-Document Control; ,N/A; ,steelblue,Division,,javascript:void(0),116,15,none,16,15,-126
4.1.10.01.00.00.00.00,4.1.10.00.00.00.00.00,Document control tool coding and process,N/A; ,10-Document Control; ,N/A; ,steelblue,Process,,javascript:void(0),291,13,none,40,13,-304
4.1.10.02.00.00.00.00,4.1.10.00.00.00.00.00,Establish document handover reporting tool,N/A; ,10-Document Control; ,N/A; ,steelblue,Action/Decision,,javascript:void(0),305,14,none,42,14,-319
4.1.10.03.00.00.00.00,4.1.10.00.00.00.00.00,Bid Package Handover,18Final Bid package and agreement handover from Bid Team to Project Team,6-Pre-Construction / Bid Team; ,4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 9-Project Management Systems; 10-Document Control; 11-Procurement; ,steelblue,Action/Decision,,javascript:void(0),145,15,none,20,15,-155
4.1.11.00.00.00.00.00,4.1.00.00.00.00.00.00,Procurement,N/A; ,11-Procurement; ,N/A; ,steelblue,Division,,http://infozone.snclavalin.com/en/files/1554-procurement-en.pdf,80,15,new,11,15,-88
4.1.11.01.00.00.00.00,4.1.11.00.00.00.00.00,Prepare handover from Pursuit to Execution,N/A; ,11-Procurement; ,N/A; ,steelblue,Process,,javascript:void(0),305,15,none,42,15,-319
4.1.11.02.00.00.00.00,4.1.11.00.00.00.00.00,Project Preparation,N/A; ,11-Procurement; ,N/A; ,steelblue,Header,,javascript:void(0),138,15,none,19,15,-148
4.1.11.02.01.00.00.00,4.1.11.02.00.00.00.00,Update Startup Checklist,N/A; ,11-Procurement; ,N/A; ,steelblue,Process,,javascript:void(0),174,15,none,24,15,-185
4.1.11.02.02.00.00.00,4.1.11.02.00.00.00.00,Update Recommended Project MFL,N/A; ,11-Procurement; ,N/A; ,steelblue,Process,,javascript:void(0),218,15,none,30,15,-230
4.1.11.02.03.00.00.00,4.1.11.02.00.00.00.00,Assign Key Ressources for Early Work Packages,N/A; ,11-Procurement; ,N/A; ,steelblue,Action/Decision,,javascript:void(0),327,15,none,45,15,-342
4.1.11.02.04.00.00.00,4.1.11.02.00.00.00.00,Update & Implement Package Listing (CPN) & Bidders List,N/A; ,11-Procurement; ,N/A; ,steelblue,Process,,javascript:void(0),400,15,none,55,15,-416
4.1.11.02.05.00.00.00,4.1.11.02.00.00.00.00,"""Update & Implement Project Procurement Forms, Templates, Procedures & Processes""",N/A; ,11-Procurement; ,N/A; ,steelblue,Document Preparation,,javascript:void(0),589,15,none,81,15,-610
4.1.11.02.06.00.00.00,4.1.11.02.00.00.00.00,Update & Implement Tools & Systems (i.e SharePoint/GPS),N/A; ,11-Procurement; ,N/A; ,steelblue,Process,,javascript:void(0),400,15,none,55,15,-416
4.1.11.02.07.00.00.00,4.1.11.02.00.00.00.00,Finalize & Implement Project Procurement Strategy,N/A; ,11-Procurement; ,N/A; ,steelblue,Action/Decision,,javascript:void(0),356,15,none,49,15,-371
4.1.11.02.08.00.00.00,4.1.11.02.00.00.00.00,Commencement of long lead items,N/A; ,11-Procurement; ,N/A; ,steelblue,Process,,javascript:void(0),225,15,none,31,15,-237
4.1.11.03.00.00.00.00,4.1.11.00.00.00.00.00,RFI support,N/A; ,6-Pre-Construction / Bid Team; ,11-Procurement; ,steelblue,Process,,javascript:void(0),80,15,none,11,15,-88
4.1.11.04.00.00.00.00,4.1.11.00.00.00.00.00,Introduction of Project Procurement Plan to Partners,N/A; ,11-Procurement; ,N/A; ,steelblue,Process,,javascript:void(0),378,15,none,52,15,-394
4.1.11.05.00.00.00.00,4.1.11.00.00.00.00.00,Initiate/Finalize Business Partner Validations,N/A; ,11-Procurement; ,N/A; ,steelblue,Action/Decision,,javascript:void(0),334,15,none,46,15,-349
4.1.11.06.00.00.00.00,4.1.11.00.00.00.00.00,Finalize Subcontract templates,N/A; ,11-Procurement; ,5-Legal; ,steelblue,Action/Decision,,javascript:void(0),218,15,none,30,15,-230
4.1.12.00.00.00.00.00,4.1.00.00.00.00.00.00,Risk Management,N/A; ,12-Risk Management; ,N/A; ,steelblue,Division,,http://infozone.snclavalin.com/en/files/2225-project-risk-management-en.pdf,109,15,new,15,15,-118
4.1.12.01.00.00.00.00,4.1.12.00.00.00.00.00,RFI Support,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ",steelblue,Header,,javascript:void(0),80,15,none,11,15,-88
4.1.12.01.01.00.00.00,4.1.12.01.00.00.00.00,Support RFI from client,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ",steelblue,Process,,javascript:void(0),167,15,none,23,15,-178
4.1.12.01.02.00.00.00,4.1.12.01.00.00.00.00,Provide further info as required,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ",steelblue,Process,,javascript:void(0),233,15,none,32,15,-245
4.1.12.02.00.00.00.00,4.1.12.00.00.00.00.00,3-month transfer process from Proposal Manager to Project Manager,N/A; ,12-Risk Management; ,N/A; ,steelblue,Process,,javascript:void(0),473,15,none,65,15,-491
4.1.12.03.00.00.00.00,4.1.12.00.00.00.00.00,Establish Project Risk Register,N/A; ,12-Risk Management; ,N/A; ,steelblue,Process,,javascript:void(0),225,15,none,31,15,-237
4.1.13.00.00.00.00.00,4.1.00.00.00.00.00.00,Quality,N/A; ,13-Quality; ,N/A; ,steelblue,Division,,http://infozone.snclavalin.com/en/files/1005-quality-en.pdf,51,15,new,7,15,-59
4.1.13.01.00.00.00.00,4.1.13.00.00.00.00.00,Assign Quality team as per MFL,N/A; ,13-Quality; ,N/A; ,steelblue,Action/Decision,,javascript:void(0),218,15,none,30,15,-230
4.1.13.02.00.00.00.00,4.1.13.00.00.00.00.00,Apply Project Quality Systems,Apply Project Quality Systems – (Quality Program and Quality Controls),13-Quality; ,N/A; ,steelblue,Action/Decision,,javascript:void(0),211,15,none,29,15,-223
4.1.13.03.00.00.00.00,4.1.13.00.00.00.00.00,RFI Support,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ",steelblue,Header,,javascript:void(0),80,15,none,11,15,-88
4.1.13.03.01.00.00.00,4.1.13.03.00.00.00.00,Support RFI from client,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ",steelblue,Process,,javascript:void(0),167,15,none,23,15,-178
4.1.13.03.02.00.00.00,4.1.13.03.00.00.00.00,Provide further info as required,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ",steelblue,Process,,javascript:void(0),233,15,none,32,15,-245
4.1.14.00.00.00.00.00,4.1.00.00.00.00.00.00,HR,N/A; ,14-Human Ressources; ,N/A; ,steelblue,Division,,http://infozone.snclavalin.com/en/files/1400-global-hr-en.pdf,15,15,new,2,15,-21
4.1.14.01.00.00.00.00,4.1.14.00.00.00.00.00,Commence Team Formation/Mobilization,N/A; ,14-Human Ressources; ,17-Construction & Project Management; ,steelblue,Header,,javascript:void(0),262,15,none,36,15,-275
4.1.14.01.01.00.00.00,4.1.14.01.00.00.00.00,Assign HR Team,N/A; ,14-Human Ressources; ,17-Construction & Project Management; ,steelblue,Action/Decision,,javascript:void(0),102,15,none,14,15,-111
4.1.14.01.02.00.00.00,4.1.14.01.00.00.00.00,Transfer of conditional employment contracts from Proposal,N/A; ,14-Human Ressources; ,17-Construction & Project Management; ,steelblue,Action/Decision,,javascript:void(0),422,15,none,58,15,-438
4.1.14.01.03.00.00.00,4.1.14.01.00.00.00.00,Initiate Payroll System,N/A; ,14-Human Ressources; ,17-Construction & Project Management; ,steelblue,Action/Decision,,javascript:void(0),167,15,none,23,15,-178
4.1.14.02.00.00.00.00,4.1.14.00.00.00.00.00,RFI Support,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ",steelblue,Header,,javascript:void(0),80,15,none,11,15,-88
4.1.14.02.01.00.00.00,4.1.14.02.00.00.00.00,Support RFI from client,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ",steelblue,Process,,javascript:void(0),167,15,none,23,15,-178
4.1.14.02.02.00.00.00,4.1.14.02.00.00.00.00,Provide further info as required,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ",steelblue,Process,,javascript:void(0),233,15,none,32,15,-245
4.1.14.03.00.00.00.00,4.1.14.00.00.00.00.00,Continue Team Formation/Mobilization,N/A; ,14-Human Ressources; ,17-Construction & Project Management; ,steelblue,Header,,javascript:void(0),262,15,none,36,15,-275
4.1.14.03.01.00.00.00,4.1.14.03.00.00.00.00,Commence onboarding of Project Personnel,N/A; ,14-Human Ressources; ,17-Construction & Project Management; ,steelblue,Process,,javascript:void(0),291,15,none,40,15,-304
4.1.14.03.02.00.00.00,4.1.14.03.00.00.00.00,Finalization and implementation of Payrolls,N/A; ,14-Human Ressources; ,17-Construction & Project Management; ,steelblue,Action/Decision,,javascript:void(0),313,15,none,43,15,-327
4.1.14.04.00.00.00.00,4.1.14.00.00.00.00.00,Assess HR requirements for O&M,N/A; ,14-Human Ressources; ,18-Operations & Maintenance; ,steelblue,Action/Decision,,javascript:void(0),218,15,none,30,15,-230
4.1.15.00.00.00.00.00,4.1.00.00.00.00.00.00,HSSE,N/A; ,"15-(HSSE) Health, Safety, Security Environment; ",N/A; ,steelblue,Division,,http://infozone.snclavalin.com/en/files/1002_en.pdf,29,15,new,4,15,-36
4.1.15.01.00.00.00.00,4.1.15.00.00.00.00.00,Appointment of Safety Manager & other key personnel,Appointment of Safety Manager and other key personnel as required to ensure the project HSSE is implemented from day 1 of Project Execution,"15-(HSSE) Health, Safety, Security Environment; ",N/A; ,steelblue,Action/Decision,,javascript:void(0),371,15,none,51,15,-386
4.1.15.02.00.00.00.00,4.1.15.00.00.00.00.00,RFI Support,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ",steelblue,Header,,javascript:void(0),80,15,none,11,15,-88
4.1.15.02.01.00.00.00,4.1.15.02.00.00.00.00,Support RFI from client,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ",steelblue,Process,,javascript:void(0),167,15,none,23,15,-178
4.1.15.02.02.00.00.00,4.1.15.02.00.00.00.00,Provide further info as required,N/A; ,6-Pre-Construction / Bid Team; ,"2-Capital / Equity; 4-Commercial; 5-Legal; 7-Estimation; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 14-Human Ressources; 15-(HSSE) Health, Safety, Security Environment; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ",steelblue,Process,,javascript:void(0),233,15,none,32,15,-245
4.1.15.03.00.00.00.00,4.1.15.00.00.00.00.00,Retention of Safety Manager or Director & key personnel as required,N/A; ,"15-(HSSE) Health, Safety, Security Environment; ",N/A; ,steelblue,Action/Decision,,javascript:void(0),487,15,none,67,15,-505
4.1.15.04.00.00.00.00,4.1.15.00.00.00.00.00,Implementation of HSS Project-specific HSS Program,N/A; ,"15-(HSSE) Health, Safety, Security Environment; ",N/A; ,steelblue,Action/Decision,,javascript:void(0),364,15,none,50,15,-379
4.1.15.05.00.00.00.00,4.1.15.00.00.00.00.00,Implementation of Project-specific Environmental Program,N/A; ,"15-(HSSE) Health, Safety, Security Environment; ",N/A; ,steelblue,Action/Decision,,javascript:void(0),407,15,none,56,15,-424
